term,coef,std_err,t_stat,p_value,ci_low,ci_high
C(date)[T.Timestamp('2016-08-31 00:00:00')],-0.5808453076452524,0.42766967889199664,-1.358163405809133,0.17441183947146677,-1.4190624755533756,0.25737186026287073
C(date)[T.Timestamp('2016-09-30 00:00:00')],-0.7389193415959749,0.5117063763495004,-1.4440299666918472,0.14873054610986777,-1.7418454099004943,0.2640067267085444
C(date)[T.Timestamp('2016-10-31 00:00:00')],-0.7502930842187256,0.5818850809112424,-1.2894179775906152,0.19725281476526524,-1.890766885945936,0.3901807175084846
C(date)[T.Timestamp('2016-11-30 00:00:00')],0.2661840586136549,0.35873310032814015,0.7420114240090228,0.4580804140430004,-0.4369198980918937,0.9692880153192035
C(date)[T.Timestamp('2016-12-31 00:00:00')],-0.27492956743467384,0.3822596293468148,-0.7192220844886473,0.4720040942104591,-1.024144673698061,0.47428553882871344
C(date)[T.Timestamp('2017-01-31 00:00:00')],-0.6877229727633389,0.4746504355788796,-1.4489041223033914,0.1473643597835302,-1.618020731744192,0.24257478621751416
C(date)[T.Timestamp('2017-02-28 00:00:00')],-0.5986660393801017,0.47781203170969183,-1.252932114827611,0.21023041314597923,-1.535160412911008,0.3378283341508046
C(date)[T.Timestamp('2017-03-31 00:00:00')],-0.6889195419284402,0.5284199651014159,-1.3037348840447782,0.19232399109916365,-1.7246036422391275,0.3467645583822472
C(date)[T.Timestamp('2017-04-30 00:00:00')],-0.5314102968385007,0.4830630026094071,-1.1000848625705788,0.27129514862704374,-1.4781963842167167,0.4153757905397153
C(date)[T.Timestamp('2017-05-31 00:00:00')],-0.7204077370889629,0.5007891981296586,-1.4385448803199687,0.15027951289714092,-1.701936529269787,0.26112105509186134
C(date)[T.Timestamp('2017-06-30 00:00:00')],-0.5008427161463163,0.39595652161422806,-1.2648932112659494,0.20590961125935592,-1.2769032379539587,0.27521780566132625
C(date)[T.Timestamp('2017-07-31 00:00:00')],-0.5381124657544383,0.3793257541434253,-1.4186025068864025,0.15601493461074933,-1.281577282284047,0.20535235077517044
C(date)[T.Timestamp('2017-08-31 00:00:00')],-0.8363523727584432,0.5904675850275977,-1.4164238545276846,0.15665144377691984,-1.9936475734508767,0.3209428279339903
C(date)[T.Timestamp('2017-09-30 00:00:00')],-0.20108813218118293,0.38631448009920105,-0.5205296268717285,0.6026944839397694,-0.9582505998819324,0.5560743355195665
C(date)[T.Timestamp('2017-10-31 00:00:00')],-0.5809226183065677,0.5045879393068053,-1.1512812198893014,0.2496165606976487,-1.569896806381189,0.40805156976805346
C(date)[T.Timestamp('2017-11-30 00:00:00')],-0.29552288731980303,0.521125330798995,-0.5670860153097991,0.570655743691651,-1.316909767117355,0.725863992477749
C(date)[T.Timestamp('2017-12-31 00:00:00')],-0.29033075743455006,0.31053227624819524,-0.9349455101488421,0.3498163816310592,-0.8989628349182556,0.31830132004915546
C(date)[T.Timestamp('2018-01-31 00:00:00')],-0.44768064955772907,0.39093708653362275,-1.1451475569310718,0.25214803819486964,-1.2139032593846482,0.31854196026919007
C(date)[T.Timestamp('2018-02-28 00:00:00')],-0.6456233717913187,0.37548014426182635,-1.719460753538857,0.0855305080129719,-1.3815509314544023,0.09030418787176486
C(date)[T.Timestamp('2018-03-31 00:00:00')],-0.5042121412327298,0.4661502501001603,-1.08165155145662,0.2794073886010605,-1.4178498428133828,0.4094255603479231
C(date)[T.Timestamp('2018-04-30 00:00:00')],-0.43475467824945446,0.28515468364386415,-1.524627520382688,0.1273520291402649,-0.9936475882143411,0.12413823171543215
C(date)[T.Timestamp('2018-05-31 00:00:00')],-0.4211405204877376,0.41805694842319985,-1.0073759617587226,0.31375413849390066,-1.2405170828839283,0.398236041908453
C(date)[T.Timestamp('2018-06-30 00:00:00')],-0.5540332022168661,0.5570044762115017,-0.9946656191798585,0.3198989212407277,-1.645741914819007,0.5376755103852746
C(date)[T.Timestamp('2018-07-31 00:00:00')],-0.32387649170828775,0.4824366558358304,-0.6713347499417633,0.5020073020341749,-1.2694349619684606,0.621681978551885
C(date)[T.Timestamp('2018-08-31 00:00:00')],-0.47830055090905754,0.40631432387975996,-1.1771688143846988,0.23912813323605053,-1.27466199211613,0.3180608902980149
C(date)[T.Timestamp('2018-09-30 00:00:00')],-0.5025931268771828,0.42963379296351784,-1.169817493662237,0.2420744221772695,-1.344659887627016,0.33947363387265017
C(date)[T.Timestamp('2018-10-31 00:00:00')],-0.7196365811626108,0.6258786729382122,-1.149802049947234,0.25022541074486204,-1.9463362388132306,0.507063076488009
C(date)[T.Timestamp('2018-11-30 00:00:00')],-0.5069861750593527,0.48461489279301556,-1.0461630102562536,0.29548577767881745,-1.4568139113054026,0.44284156118669715
C(date)[T.Timestamp('2018-12-31 00:00:00')],-1.1106837727997507,0.6590688094461007,-1.6852318860806044,0.09194384138547426,-2.4024349026477996,0.18106735704829835
C(date)[T.Timestamp('2019-01-31 00:00:00')],-0.2235917123236783,0.524573484610571,-0.42623525375032384,0.6699364313981863,-1.2517368494050738,0.8045534247577171
C(date)[T.Timestamp('2019-02-28 00:00:00')],-0.3265569913393287,0.37357895063693575,-0.8741311328771691,0.38204684468812866,-1.0587582799699895,0.405644297291332
C(date)[T.Timestamp('2019-03-31 00:00:00')],-0.6119894380862112,0.48329942428377876,-1.2662738818552153,0.20541504435798286,-1.5592389034313605,0.335260027258938
C(date)[T.Timestamp('2019-04-30 00:00:00')],-0.25851128877296775,0.4965245483564638,-0.5206415063034867,0.6026165294049202,-1.2316815209916534,0.7146589434457178
C(date)[T.Timestamp('2019-05-31 00:00:00')],-0.8626659420687569,0.5664132612244561,-1.52303274150727,0.12775051420665534,-1.9728155344345684,0.24748365029705466
C(date)[T.Timestamp('2019-06-30 00:00:00')],-0.22356936204395517,0.5328384763521533,-0.41958186573635875,0.6747909381881596,-1.267913585271373,0.8207748611834627
C(date)[T.Timestamp('2019-07-31 00:00:00')],-0.47985985216525184,0.449022708812594,-1.0686761331831174,0.28521562955372215,-1.359928189678552,0.4002084853480483
C(date)[T.Timestamp('2019-08-31 00:00:00')],-0.9620719828743904,0.597722287716647,-1.6095635090831095,0.10749317991134161,-2.1335861395559066,0.2094421738071257
C(date)[T.Timestamp('2019-09-30 00:00:00')],-0.11143404272878443,0.535027001878349,-0.20827741840611178,0.8350123625218545,-1.160067697166792,0.9371996117092233
C(date)[T.Timestamp('2019-10-31 00:00:00')],-0.4801193540354665,0.4396790242675694,-1.0919769366647951,0.2748432385980828,-1.341874406357615,0.3816356982866819
C(date)[T.Timestamp('2019-11-30 00:00:00')],-0.5195433547974255,0.4230724917777464,-1.2280244281879673,0.21943779795895335,-1.3487502015314266,0.3096634919365756
C(date)[T.Timestamp('2019-12-31 00:00:00')],-0.16056850520198085,0.29423553075913284,-0.5457141929382603,0.5852624142595797,-0.7372595484619084,0.41612253805794674
C(date)[T.Timestamp('2020-01-31 00:00:00')],-0.9683286111614234,0.5232196575018757,-1.8507114503012572,0.06421107589862414,-1.993820295868482,0.05716307354563532
C(date)[T.Timestamp('2020-02-29 00:00:00')],-1.1169667395776226,0.5368465963483735,-2.080606912990083,0.037469900629310285,-2.1691667336433467,-0.06476674551189854
C(date)[T.Timestamp('2020-03-31 00:00:00')],-1.5663795998341339,0.7557170662239232,-2.0727064001092796,0.038199611790096205,-3.0475578321352943,-0.08520136753297347
C(date)[T.Timestamp('2020-04-30 00:00:00')],0.0017876392370289318,0.707794543762432,0.0025256471002536363,0.9979848273150999,-1.385464174991297,1.3890394534653547
C(date)[T.Timestamp('2020-05-31 00:00:00')],-0.5459477282565641,0.6060598443679531,-0.9008148837610606,0.3676867526252753,-1.7338031956937026,0.6419077391805743
C(date)[T.Timestamp('2020-06-30 00:00:00')],-0.49811626965510925,0.5991783024586013,-0.8313322889216693,0.4057859387501871,-1.672484162791815,0.6762516234815966
C(date)[T.Timestamp('2020-07-31 00:00:00')],-0.5344301962592523,0.6608583727189418,-0.8086909666597226,0.41869292546866954,-1.8296888056701257,0.7608284131516211
C(date)[T.Timestamp('2020-08-31 00:00:00')],-0.2547241712847259,0.6575921830923808,-0.38735887961268756,0.6984905414759855,-1.5435811666608612,1.0341328240914094
C(date)[T.Timestamp('2020-09-30 00:00:00')],-0.9679635590844075,0.5556233091929142,-1.742121943174863,0.08148710869202307,-2.0569652340734823,0.12103811590466729
C(date)[T.Timestamp('2020-10-31 00:00:00')],-0.367328481588269,0.410150644884893,-0.8955940607904155,0.3704696089010385,-1.1712089737985365,0.4365520106219986
C(date)[T.Timestamp('2020-11-30 00:00:00')],0.2611813049889062,0.4043804590034992,0.6458801338534662,0.5183569862716817,-0.5313898307097282,1.0537524406875405
C(date)[T.Timestamp('2020-12-31 00:00:00')],-0.18305916168224276,0.3048070713081649,-0.6005738675831669,0.5481238477618667,-0.7804700436793781,0.41435172031489254
C(date)[T.Timestamp('2021-01-31 00:00:00')],-0.147651292478285,0.40684256233495236,-0.3629199748199504,0.7166646648576387,-0.9450480620327836,0.6497454770762136
C(date)[T.Timestamp('2021-02-28 00:00:00')],-0.10764738135554493,0.3816695113495608,-0.28204343851021835,0.7779102026577736,-0.8557058775976855,0.6404111148865955
C(date)[T.Timestamp('2021-03-31 00:00:00')],0.36876655077158293,0.5406666608058196,0.6820589792275455,0.4952016576309334,-0.690920632049357,1.428453733592523
C(date)[T.Timestamp('2021-04-30 00:00:00')],-0.3085263132338114,0.5097880153817537,-0.6052051125658028,0.5450427192292383,-1.3076924631321996,0.6906398366645768
C(date)[T.Timestamp('2021-05-31 00:00:00')],0.016087781427603927,0.42416039667454625,0.03792853258751526,0.9697446636963049,-0.8152513197227297,0.8474268825779375
C(date)[T.Timestamp('2021-06-30 00:00:00')],-0.54093081857047,0.3801372605877606,-1.422988153631911,0.15473958941484847,-1.285986158504198,0.2041245213632581
C(date)[T.Timestamp('2021-07-31 00:00:00')],-0.31489260783031897,0.6003390192197905,-0.52452463982694,0.5999136866444943,-1.4915354640152076,0.8617502483545698
C(date)[T.Timestamp('2021-08-31 00:00:00')],-0.5265337613123476,0.412604266537906,-1.2761229197419726,0.20191207070219763,-1.3352232635942083,0.2821557409695131
C(date)[T.Timestamp('2021-09-30 00:00:00')],-0.6224965519520644,0.47023695788550646,-1.3237933376211366,0.18557168941141478,-1.5441440536073352,0.29915094970320644
C(date)[T.Timestamp('2021-10-31 00:00:00')],-0.3261316628491581,0.4930047366371437,-0.661518315369035,0.5082799728541836,-1.2924031908656144,0.640139865167298
C(date)[T.Timestamp('2021-11-30 00:00:00')],-0.31222266275294464,0.674019363565631,-0.46322506389320184,0.6432030525241941,-1.63327634022419,1.0088310147183006
C(date)[T.Timestamp('2021-12-31 00:00:00')],0.046644914063100076,0.5383906125904434,0.08663768084415527,0.9309595135127612,-1.008581296228626,1.101871124354826
C(date)[T.Timestamp('2022-01-31 00:00:00')],-0.4804001349099584,0.8391055740643925,-0.5725145318520942,0.5669734437457905,-2.1250168393029742,1.1642165694830575
C(date)[T.Timestamp('2022-02-28 00:00:00')],-0.6873357091848732,0.6185639933872686,-1.111179629808404,0.26649103751335734,-1.8996988583571919,0.5250274399874456
C(date)[T.Timestamp('2022-03-31 00:00:00')],-0.49691177991502394,0.411214333355538,-1.208400922847676,0.22689308500945582,-1.3028770632185263,0.3090535033884783
C(date)[T.Timestamp('2022-04-30 00:00:00')],-0.6754780558164325,0.8823865446429561,-0.7655126428630596,0.4439663409152187,-2.404923903759371,1.0539677921265058
C(date)[T.Timestamp('2022-05-31 00:00:00')],-0.4271205795822293,0.7444728723159018,-0.5737221535736355,0.566155834543848,-1.886260596788483,1.0320194376240244
C(date)[T.Timestamp('2022-06-30 00:00:00')],-1.3265960669434702,0.7390724183054139,-1.79494733409909,0.07266209137206088,-2.775151388789003,0.1219592549020625
C(date)[T.Timestamp('2022-07-31 00:00:00')],-0.6248757190115422,0.768103301406385,-0.8135308335056034,0.4159137756049597,-2.1303305261743706,0.8805790881512865
C(date)[T.Timestamp('2022-08-31 00:00:00')],-0.8637470795829147,0.47048151175306985,-1.8358788985447925,0.06637556918283369,-1.7858738980108897,0.058379738845060314
C(date)[T.Timestamp('2022-09-30 00:00:00')],-1.2596220433769103,0.7552981646628772,-1.6677149532584061,0.09537232556932777,-2.7399792437053527,0.22073515695153234
C(date)[T.Timestamp('2022-10-31 00:00:00')],0.3240285571315232,0.7010140079478362,0.46222836271145495,0.6439175658279409,-1.049933651104311,1.6979907653673572
C(date)[T.Timestamp('2022-11-30 00:00:00')],-0.03613805586168836,0.7338300784917251,-0.04924580896978845,0.9607234052503523,-1.4744185804776706,1.4021424687542938
C(date)[T.Timestamp('2022-12-31 00:00:00')],-0.6038711837113242,0.6337758878429115,-0.9528150175713225,0.340683803966222,-1.8460490981533275,0.6383067307306791
C(date)[T.Timestamp('2023-01-31 00:00:00')],-0.4278115163341846,0.6247110801673449,-0.6848149967495123,0.493460670739711,-1.652222734205295,0.7965997015369257
C(date)[T.Timestamp('2023-02-28 00:00:00')],-0.5758289164201403,0.6126829000915119,-0.9398481928157828,0.3472954346031525,-1.7766653345430559,0.6250075017027753
C(date)[T.Timestamp('2023-03-31 00:00:00')],-0.8614334707133205,0.7842193929403766,-1.0984597913135445,0.2720037660572239,-2.398475236854323,0.6756082954276822
C(date)[T.Timestamp('2023-04-30 00:00:00')],-0.33366975740962007,0.6267183425982641,-0.5324078373488861,0.5944435582046359,-1.5620151373528526,0.8946756225336123
C(date)[T.Timestamp('2023-05-31 00:00:00')],-1.0295511103852812,0.6998637014822445,-1.4710737365072517,0.14127117678910422,-2.401258759377372,0.3421565386068097
C(date)[T.Timestamp('2023-06-30 00:00:00')],0.027839903524715992,0.5096416671473426,0.05462642738876999,0.9564360841769776,-0.9710394091050256,1.0267192161544576
C(date)[T.Timestamp('2023-07-31 00:00:00')],0.11294802882775926,0.3339259796896198,0.33824271155165314,0.7351802914769276,-0.5415348648661491,0.7674309225216676
C(date)[T.Timestamp('2023-08-31 00:00:00')],-0.5041416566687847,0.633150784009399,-0.7962426477249706,0.4258910135651979,-1.7450943901105056,0.736811076772936
C(date)[T.Timestamp('2023-09-30 00:00:00')],-0.604653566441388,0.6299686695953993,-0.9598152981635261,0.33714818151890924,-1.8393694702369836,0.6300623373542077
C(date)[T.Timestamp('2023-10-31 00:00:00')],-0.593414408270822,0.6667269395247847,-0.8900411444208077,0.3734437937844538,-1.9001751972620147,0.7133463807203705
C(date)[T.Timestamp('2023-11-30 00:00:00')],-0.04614057536207891,0.41946318259391596,-0.10999910665997066,0.9124100833983043,-0.8682733060867027,0.7759921553625448
C(date)[T.Timestamp('2023-12-31 00:00:00')],0.23567637367498578,0.32641593685131637,0.722012460385282,0.47028681672160655,-0.40408710653349494,0.8754398538834665
C(date)[T.Timestamp('2024-01-31 00:00:00')],-0.3798362025674122,0.510377020185179,-0.7442266942770993,0.45673934109502856,-1.3801567806672355,0.620484375532411
C(date)[T.Timestamp('2024-02-29 00:00:00')],-0.2362635095031036,0.4081352103485056,-0.5788853877648998,0.5626665104368433,-1.0361938226088538,0.5636668036026465
C(date)[T.Timestamp('2024-03-31 00:00:00')],0.12561258801080286,0.3956615956858793,0.3174748051881393,0.7508833539798522,-0.6498698895991689,0.9010950656207747
C(date)[T.Timestamp('2024-04-30 00:00:00')],-0.4892785239002509,0.5444839831200862,-0.898609580940309,0.3688606536259895,-1.5564475209745345,0.5778904731740329
C(date)[T.Timestamp('2024-05-31 00:00:00')],-0.08529893158665469,0.5649667443438833,-0.15098044697430021,0.8799911401283603,-1.1926134029635143,1.0220155397902047
C(date)[T.Timestamp('2024-06-30 00:00:00')],-0.40328013548267466,0.494309878304448,-0.815844783167154,0.41458891621307836,-1.3721096941617699,0.5655494231964204
C(date)[T.Timestamp('2024-07-31 00:00:00')],0.160337642969847,0.4525200769791437,0.35432161162926,0.7230978732415088,-0.7265854101905675,1.0472606961302615
C(date)[T.Timestamp('2024-08-31 00:00:00')],-0.2110707422291986,0.46844722609462836,-0.45057528462461516,0.6522956830503248,-1.1292104340323619,0.7070689495739647
C(date)[T.Timestamp('2024-09-30 00:00:00')],-0.22217987921391813,0.3902361985118088,-0.5693471801468332,0.569120554619865,-0.9870287737608864,0.5426690153330501
C(date)[T.Timestamp('2024-10-31 00:00:00')],-0.3694370416916485,0.3696970537252055,-0.9992966889215452,0.31765098893530175,-1.0940299521836208,0.3551558688003237
C(date)[T.Timestamp('2024-11-30 00:00:00')],-0.147028226948831,0.5139606024516472,-0.28606906102820057,0.7748252274780589,-1.154372497226568,0.8603160433289061
C(date)[T.Timestamp('2024-12-31 00:00:00')],-0.5779618215619027,0.5356921343246682,-1.0789066789090018,0.2806293311669763,-1.6278991116396453,0.47197546851583994
treated_sentiment:post_gfc,0.20096699364239112,0.34557245355182575,0.5815480706776067,0.5608711299798386,-0.4763425693683281,0.8782765566531103
treated_sentiment:post_covid,-0.5286066350085661,0.2634221499796391,-2.0066901551347303,0.044782664938075784,-1.0449045616987673,-0.012308708318364947
